"parentEventID","eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","month","day","institutionCode","eventTime","habitat","fieldNumber","type","institutionID","datasetName","datasetID","language","rightsHolder","references","locationID","higherGeography","continent","waterBody","country","countryCode","locality","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","georeferencedBy"
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0693","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-15,"2023","11","15","Dirección General Marítima (DIMAR)","00:52:00","Zona Pelágica","SP-23-0693","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,5,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0694","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-15,"2023","11","15","Dirección General Marítima (DIMAR)","00:52:00","Zona Pelágica","SP-23-0694","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,5,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0699","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-15,"2023","11","15","Dirección General Marítima (DIMAR)","14:24:00","Zona Pelágica","SP-23-0699","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,6,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0701","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-15,"2023","11","15","Dirección General Marítima (DIMAR)","14:24:00","Zona Pelágica","SP-23-0701","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,6,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0703","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-15,"2023","11","15","Dirección General Marítima (DIMAR)","14:24:00","Zona Pelágica","SP-23-0703","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,6,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0704","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-15,"2023","11","15","Dirección General Marítima (DIMAR)","14:24:00","Zona Pelágica","SP-23-0704","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,6,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0709","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","06:44:00","Zona Pelágica","SP-23-0709","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,6.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0711","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","06:44:00","Zona Pelágica","SP-23-0711","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,6.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0712","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","06:44:00","Zona Pelágica","SP-23-0712","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,6.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0717","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","14:00:00","Zona Pelágica","SP-23-0717","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,6,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0719","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","14:00:00","Zona Pelágica","SP-23-0719","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,6,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0721","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","14:00:00","Zona Pelágica","SP-23-0721","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,6,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0722","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","14:00:00","Zona Pelágica","SP-23-0722","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,6,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0727","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","21:12:00","Zona Pelágica","SP-23-0727","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,5.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0725","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-16,"2023","11","16","Dirección General Marítima (DIMAR)","21:12:00","Zona Pelágica","SP-23-0725","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,5.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0733","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","04:53:00","Zona Pelágica","SP-23-0733","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,5,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0735","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","04:53:00","Zona Pelágica","SP-23-0735","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,5,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0737","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","04:53:00","Zona Pelágica","SP-23-0737","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,5,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0738","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","04:53:00","Zona Pelágica","SP-23-0738","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,5,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0743","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","18:53:00","Zona Pelágica","SP-23-0743","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0745","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","18:53:00","Zona Pelágica","SP-23-0745","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0747","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","18:53:00","Zona Pelágica","SP-23-0747","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0748","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-17,"2023","11","17","Dirección General Marítima (DIMAR)","18:53:00","Zona Pelágica","SP-23-0748","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0752","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-18,"2023","11","18","Dirección General Marítima (DIMAR)","01:35:00","Zona Pelágica","SP-23-0752","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0753","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-18,"2023","11","18","Dirección General Marítima (DIMAR)","01:35:00","Zona Pelágica","SP-23-0753","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3.5,-77.5,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0758","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-18,"2023","11","18","Dirección General Marítima (DIMAR)","16:27:00","Zona Pelágica","SP-23-0758","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,3,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0760","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-18,"2023","11","18","Dirección General Marítima (DIMAR)","16:27:00","Zona Pelágica","SP-23-0760","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0762","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-18,"2023","11","18","Dirección General Marítima (DIMAR)","16:27:00","Zona Pelágica","SP-23-0762","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-79,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0763","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-18,"2023","11","18","Dirección General Marítima (DIMAR)","16:27:00","Zona Pelágica","SP-23-0763","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-79,"WGS84","Laura Carolina Ortiz Mieles "
